country,year,sex,suicides_no,suicides/100k,generation
Republic of Korea,1995,male,638,28.84,Silent
Republic of Korea,1995,male,1265,21.34,Boomers
Republic of Korea,1995,female,112,18.88,G.I. Generation
Republic of Korea,1995,male,759,16.4,Generation X
Republic of Korea,1995,male,501,11.52,Generation X
Republic of Korea,1995,female,281,9.82,Silent
Republic of Korea,1995,female,373,8.52,Generation X
Republic of Korea,1995,female,427,7.46,Boomers
Republic of Korea,1995,female,301,7.3,Generation X
Republic of Korea,1995,female,28,0.83,Millenials
Republic of Korea,1995,male,30,0.82,Millenials
Republic of Korea,1996,male,166,59.48,G.I. Generation
Republic of Korea,1996,male,796,34.41,Silent
Republic of Korea,1996,male,1533,24.81,Boomers
Republic of Korea,1996,female,150,24.32,G.I. Generation
Republic of Korea,1996,male,893,19.35,Generation X
Republic of Korea,1996,male,619,14.43,Generation X
Republic of Korea,1996,female,314,10.59,Silent
Republic of Korea,1996,female,408,9.35,Generation X
Republic of Korea,1996,female,367,9.02,Generation X
Republic of Korea,1996,female,532,8.91,Boomers
Republic of Korea,1996,female,44,1.34,Millenials
Republic of Korea,1996,male,35,0.98,Millenials
Republic of Korea,1997,male,198,66.8,G.I. Generation
Republic of Korea,1997,male,868,35.6,Silent
Republic of Korea,1997,female,173,26.71,G.I. Generation
Republic of Korea,1997,male,1656,25.92,Boomers
Republic of Korea,1997,male,881,19.14,Generation X
Republic of Korea,1997,male,528,12.48,Generation X
Republic of Korea,1997,female,341,11.04,Silent
Republic of Korea,1997,female,458,10.51,Generation X
Republic of Korea,1997,female,535,8.68,Boomers
Republic of Korea,1997,female,321,7.98,Generation X
Republic of Korea,1997,female,34,1.06,Millenials
Republic of Korea,1997,male,31,0.88,Millenials
Republic of Korea,1998,male,258,81.59,G.I. Generation
Republic of Korea,1998,male,1398,54.81,Silent
Republic of Korea,1998,male,2644,40.25,Boomers
Republic of Korea,1998,female,230,33.6,G.I. Generation
Republic of Korea,1998,male,1240,26.93,Generation X
Republic of Korea,1998,male,629,15.1,Generation X
Republic of Korea,1998,female,479,14.99,Silent
Republic of Korea,1998,female,533,12.16,Generation X
Republic of Korea,1998,female,714,11.29,Boomers
Republic of Korea,1998,female,371,9.38,Generation X
Republic of Korea,1998,female,42,1.33,Millenials
Republic of Korea,1998,male,31,0.89,Millenials
Republic of Korea,1999,male,252,75.72,G.I. Generation
Republic of Korea,1999,male,1201,45.58,Silent
Republic of Korea,1999,male,2087,30.88,Boomers
Republic of Korea,1999,female,213,29.88,G.I. Generation
Republic of Korea,1999,male,901,19.54,Generation X
Republic of Korea,1999,female,464,14.14,Silent
Republic of Korea,1999,male,496,12.18,Generation X
Republic of Korea,1999,female,683,10.51,Boomers
Republic of Korea,1999,female,411,9.33,Generation X
Republic of Korea,1999,female,306,7.93,Generation X
Republic of Korea,1999,female,30,0.95,Millenials
Republic of Korea,1999,male,31,0.88,Millenials
Republic of Korea,2000,male,282,81.49,G.I. Generation
Republic of Korea,2000,male,1133,41.74,Silent
Republic of Korea,2000,female,238,32.27,G.I. Generation
Republic of Korea,2000,male,1890,27.08,Boomers
Republic of Korea,2000,male,748,16.31,Generation X
Republic of Korea,2000,female,481,14.33,Silent
Republic of Korea,2000,male,408,10.24,Generation X
Republic of Korea,2000,female,616,9.17,Boomers
Republic of Korea,2000,female,353,8.05,Generation X
Republic of Korea,2000,female,265,7.03,Generation X
Republic of Korea,2000,male,20,0.56,Millenials
Republic of Korea,2000,female,10,0.32,Millenials
Republic of Korea,2001,male,328,91.34,Silent
Republic of Korea,2001,male,1331,47.6,Silent
Republic of Korea,2001,female,306,39.91,Silent
Republic of Korea,2001,male,1989,27.64,Boomers
Republic of Korea,2001,male,835,18.41,Generation X
Republic of Korea,2001,female,520,15.19,Silent
Republic of Korea,2001,female,640,9.25,Boomers
Republic of Korea,2001,male,356,9.1,Millenials
Republic of Korea,2001,female,344,7.9,Generation X
Republic of Korea,2001,female,228,6.18,Millenials
Republic of Korea,2001,female,21,0.66,Millenials
Republic of Korea,2001,male,13,0.36,Millenials
Republic of Korea,2002,male,489,130.46,Silent
Republic of Korea,2002,female,491,61.28,Silent
Republic of Korea,2002,male,1648,56.7,Silent
Republic of Korea,2002,male,2444,33.16,Boomers
Republic of Korea,2002,male,970,21.65,Generation X
Republic of Korea,2002,female,664,18.87,Silent
Republic of Korea,2002,female,845,11.91,Boomers
Republic of Korea,2002,male,374,9.75,Millenials
Republic of Korea,2002,female,401,9.29,Generation X
Republic of Korea,2002,female,254,7.05,Millenials
Republic of Korea,2002,female,17,0.53,Millenials
Republic of Korea,2002,male,14,0.39,Millenials
Republic of Korea,2003,male,674,170.86,Silent
Republic of Korea,2003,male,2239,73.83,Silent
Republic of Korea,2003,female,601,71.26,Silent
Republic of Korea,2003,male,3005,39.9,Boomers
Republic of Korea,2003,male,1086,24.71,Generation X
Republic of Korea,2003,female,855,23.59,Silent
Republic of Korea,2003,female,1091,15,Boomers
Republic of Korea,2003,male,495,13.13,Millenials
Republic of Korea,2003,female,503,11.91,Generation X
Republic of Korea,2003,female,316,8.96,Millenials
Republic of Korea,2003,female,18,0.56,Millenials
Republic of Korea,2003,male,15,0.41,Millenials
Republic of Korea,2004,male,722,172.8,Silent
Republic of Korea,2004,male,2574,81.63,Silent
Republic of Korea,2004,female,695,78.01,Silent
Republic of Korea,2004,male,3227,41.84,Boomers
Republic of Korea,2004,female,969,26.03,Silent
Republic of Korea,2004,male,912,21.18,Generation X
Republic of Korea,2004,female,1154,15.46,Boomers
Republic of Korea,2004,female,496,12.01,Generation X
Republic of Korea,2004,male,423,11.44,Millenials
Republic of Korea,2004,female,277,8.04,Millenials
Republic of Korea,2004,female,22,0.68,Millenials
Republic of Korea,2004,male,21,0.58,Millenials
Republic of Korea,2005,male,780,176.33,Silent
Republic of Korea,2005,male,2680,81.92,Silent
Republic of Korea,2005,female,700,74.24,Silent
Republic of Korea,2005,male,3109,39.31,Boomers
Republic of Korea,2005,female,986,25.84,Silent
Republic of Korea,2005,male,1010,23.74,Generation X
Republic of Korea,2005,female,679,16.64,Generation X
Republic of Korea,2005,female,1179,15.38,Boomers
Republic of Korea,2005,female,421,12.63,Millenials
Republic of Korea,2005,male,426,11.81,Millenials
Republic of Korea,2005,female,20,0.62,Millenials
Republic of Korea,2005,male,21,0.58,Millenials
Republic of Korea,2006,male,722,154.63,Silent
Republic of Korea,2006,male,2506,74.16,Silent
Republic of Korea,2006,female,700,70.33,Silent
Republic of Korea,2006,male,2878,35.4,Boomers
Republic of Korea,2006,female,895,22.95,Silent
Republic of Korea,2006,male,764,18.16,Generation X
Republic of Korea,2006,female,1036,13.15,Boomers
Republic of Korea,2006,female,490,12.15,Generation X
Republic of Korea,2006,male,342,9.69,Millenials
Republic of Korea,2006,female,285,8.79,Millenials
Republic of Korea,2006,female,20,0.63,Millenials
Republic of Korea,2006,male,15,0.42,Millenials
Republic of Korea,2007,male,860,172.86,Silent
Republic of Korea,2007,male,2553,72.72,Silent
Republic of Korea,2007,female,743,70.58,Silent
Republic of Korea,2007,male,2902,34.88,Boomers
Republic of Korea,2007,female,984,24.54,Silent
Republic of Korea,2007,male,997,23.97,Generation X
Republic of Korea,2007,female,908,22.77,Generation X
Republic of Korea,2007,female,1297,16.09,Boomers
Republic of Korea,2007,female,467,14.72,Millenials
Republic of Korea,2007,male,410,11.79,Millenials
Republic of Korea,2007,female,28,0.9,Generation Z
Republic of Korea,2007,male,25,0.72,Generation Z
Republic of Korea,2008,male,828,154.92,Silent
Republic of Korea,2008,male,2686,73.41,Silent
Republic of Korea,2008,female,755,67.53,Silent
Republic of Korea,2008,male,3265,38.51,Boomers
Republic of Korea,2008,female,943,23.98,Generation X
Republic of Korea,2008,male,977,23.79,Generation X
Republic of Korea,2008,female,964,23.29,Silent
Republic of Korea,2008,female,1500,18.27,Boomers
Republic of Korea,2008,male,481,13.92,Millenials
Republic of Korea,2008,female,410,13.11,Millenials
Republic of Korea,2008,female,26,0.86,Generation Z
Republic of Korea,2008,male,23,0.69,Generation Z
Republic of Korea,2009,male,1006,173.86,Silent
Republic of Korea,2009,male,3025,79.47,Silent
Republic of Korea,2009,female,920,77.22,Silent
Republic of Korea,2009,male,4048,46.95,Boomers
Republic of Korea,2009,male,1260,31.32,Generation X
Republic of Korea,2009,female,1121,29.16,Generation X
Republic of Korea,2009,female,1152,27.01,Silent
Republic of Korea,2009,female,1780,21.32,Boomers
Republic of Korea,2009,male,549,15.81,Millenials
Republic of Korea,2009,female,460,14.74,Millenials
Republic of Korea,2009,female,42,1.44,Generation Z
Republic of Korea,2009,male,39,1.22,Generation Z
Republic of Korea,2010,male,1152,182.32,Silent
Republic of Korea,2010,male,3298,82.73,Silent
Republic of Korea,2010,female,914,71.69,Silent
Republic of Korea,2010,male,4050,46.65,Generation X
Republic of Korea,2010,male,1301,33.05,Generation X
Republic of Korea,2010,female,1200,27.12,Silent
Republic of Korea,2010,female,972,25.88,Generation X
Republic of Korea,2010,female,1745,20.75,Generation X
Republic of Korea,2010,male,493,14.05,Millenials
Republic of Korea,2010,female,372,11.86,Millenials
Republic of Korea,2010,female,34,1.22,Generation Z
Republic of Korea,2010,male,27,0.88,Generation Z
Republic of Korea,2011,male,1276,185.37,Silent
Republic of Korea,2011,male,3393,81.21,Boomers
Republic of Korea,2011,female,894,65.7,Silent
Republic of Korea,2011,male,4255,48.93,Generation X
Republic of Korea,2011,male,1384,35.77,Millenials
Republic of Korea,2011,female,1178,25.62,Boomers
Republic of Korea,2011,female,901,24.47,Millenials
Republic of Korea,2011,female,1694,20.1,Generation X
Republic of Korea,2011,male,528,14.9,Millenials
Republic of Korea,2011,female,347,10.98,Millenials
Republic of Korea,2011,male,30,1.03,Generation Z
Republic of Korea,2011,female,26,0.97,Generation Z
Republic of Korea,2012,male,1137,152.45,Silent
Republic of Korea,2012,male,3039,69.39,Boomers
Republic of Korea,2012,female,887,61.4,Silent
Republic of Korea,2012,male,3732,42.93,Generation X
Republic of Korea,2012,male,1210,31.88,Millenials
Republic of Korea,2012,female,1060,22.18,Boomers
Republic of Korea,2012,female,733,20.34,Millenials
Republic of Korea,2012,female,1539,18.25,Generation X
Republic of Korea,2012,male,475,13.29,Millenials
Republic of Korea,2012,female,299,9.38,Millenials
Republic of Korea,2012,male,28,1,Generation Z
Republic of Korea,2012,female,20,0.77,Generation Z
Republic of Korea,2013,male,1191,147.59,Silent
Republic of Korea,2013,male,3136,68.24,Boomers
Republic of Korea,2013,female,816,53.3,Silent
Republic of Korea,2013,male,4112,47.47,Generation X
Republic of Korea,2013,male,1126,30.17,Millenials
Republic of Korea,2013,female,1004,20.2,Boomers
Republic of Korea,2013,female,698,19.73,Millenials
Republic of Korea,2013,female,1550,18.44,Generation X
Republic of Korea,2013,male,473,13.18,Millenials
Republic of Korea,2013,female,283,8.83,Millenials
Republic of Korea,2013,male,21,0.78,Generation Z
Republic of Korea,2013,female,16,0.64,Generation Z
Republic of Korea,2014,male,1090,124.45,Silent
Republic of Korea,2014,male,2952,61.25,Boomers
Republic of Korea,2014,male,4085,47.33,Generation X
Republic of Korea,2014,female,721,44.31,Silent
Republic of Korea,2014,male,1133,30.93,Millenials
Republic of Korea,2014,female,643,18.58,Millenials
Republic of Korea,2014,female,961,18.58,Boomers
Republic of Korea,2014,female,1506,17.98,Generation X
Republic of Korea,2014,male,453,12.62,Millenials
Republic of Korea,2014,female,257,8.01,Millenials
Republic of Korea,2014,male,22,0.84,Generation Z
Republic of Korea,2014,female,11,0.45,Generation Z
Republic of Korea,2015,male,1329,140.74,Silent
Republic of Korea,2015,male,3123,61.57,Boomers
Republic of Korea,2015,female,750,43.57,Silent
Republic of Korea,2015,male,3678,42.8,Generation X
Republic of Korea,2015,male,988,27.65,Millenials
Republic of Korea,2015,female,990,18.29,Boomers
Republic of Korea,2015,female,572,17.06,Millenials
Republic of Korea,2015,female,1372,16.46,Generation X
Republic of Korea,2015,male,421,11.76,Millenials
Republic of Korea,2015,female,256,7.97,Millenials
Republic of Korea,2015,male,17,0.67,Generation Z
Republic of Korea,2015,female,14,0.6,Generation Z
Romania,1989,male,138,36.89,G.I. Generation
Romania,1989,male,734,25.78,Silent
Romania,1989,male,470,25.75,G.I. Generation
Romania,1989,male,333,20.26,Boomers
Romania,1989,female,69,12.43,G.I. Generation
Romania,1989,male,197,10.33,Generation X
Romania,1989,female,189,8.74,G.I. Generation
Romania,1989,female,237,8.2,Silent
Romania,1989,female,67,4.22,Boomers
Romania,1989,female,75,4.1,Generation X
Romania,1989,male,14,0.74,Generation X
Romania,1989,female,6,0.33,Generation X
Romania,1990,male,97,25.69,G.I. Generation
Romania,1990,male,413,22.27,G.I. Generation
Romania,1990,male,607,21.11,Silent
Romania,1990,male,210,13.28,Boomers
Romania,1990,female,64,11.3,G.I. Generation
Romania,1990,male,177,9,Generation X
Romania,1990,female,196,8.96,G.I. Generation
Romania,1990,female,167,5.72,Silent
Romania,1990,female,57,3.75,Boomers
Romania,1990,female,69,3.66,Generation X
Romania,1990,male,19,1.01,Generation X
Romania,1990,female,3,0.17,Generation X
Romania,1991,male,110,29.98,G.I. Generation
Romania,1991,male,487,25.64,Silent
Romania,1991,male,645,22.28,Boomers
Romania,1991,male,229,15.03,Boomers
Romania,1991,female,65,11.61,G.I. Generation
Romania,1991,female,183,8.18,Silent
Romania,1991,male,152,7.49,Generation X
Romania,1991,female,161,5.48,Boomers
Romania,1991,female,60,4.1,Boomers
Romania,1991,female,52,2.67,Generation X
Romania,1991,male,15,0.81,Millenials
Romania,1991,female,2,0.11,Millenials
Romania,1992,male,130,37.35,G.I. Generation
Romania,1992,male,610,31.41,Silent
Romania,1992,male,807,28.21,Boomers
Romania,1992,male,282,19.98,Boomers
Romania,1992,female,69,12.47,G.I. Generation
Romania,1992,male,235,11.56,Generation X
Romania,1992,female,189,8.24,Silent
Romania,1992,female,188,6.47,Boomers
Romania,1992,female,58,4.22,Boomers
Romania,1992,female,65,3.32,Generation X
Romania,1992,male,13,0.72,Millenials
Romania,1992,female,4,0.23,Millenials
Romania,1993,male,943,32.86,Boomers
Romania,1993,male,101,31.72,G.I. Generation
Romania,1993,male,607,30.45,Silent
Romania,1993,male,326,21.61,Boomers
Romania,1993,female,62,12,G.I. Generation
Romania,1993,male,197,10.05,Generation X
Romania,1993,female,217,9.17,Silent
Romania,1993,female,194,6.65,Boomers
Romania,1993,female,51,3.47,Boomers
Romania,1993,female,57,3.02,Generation X
Romania,1993,male,17,0.95,Millenials
Romania,1993,female,2,0.12,Millenials
Romania,1994,male,125,40.6,G.I. Generation
Romania,1994,male,993,34.57,Boomers
Romania,1994,male,608,30.02,Silent
Romania,1994,male,329,21.06,Boomers
Romania,1994,male,222,11.46,Generation X
Romania,1994,female,55,10.83,G.I. Generation
Romania,1994,female,221,9.16,Silent
Romania,1994,female,190,6.51,Boomers
Romania,1994,female,61,4.02,Boomers
Romania,1994,female,57,3.06,Generation X
Romania,1994,male,21,1.19,Millenials
Romania,1994,female,5,0.3,Millenials
Romania,1995,male,1021,35.63,Boomers
Romania,1995,male,99,31.61,G.I. Generation
Romania,1995,male,579,28.4,Silent
Romania,1995,male,323,20.12,Generation X
Romania,1995,male,223,11.56,Generation X
Romania,1995,female,193,7.93,Silent
Romania,1995,female,35,6.69,G.I. Generation
Romania,1995,female,191,6.56,Boomers
Romania,1995,female,65,4.17,Generation X
Romania,1995,female,49,2.64,Generation X
Romania,1995,male,11,0.63,Millenials
Romania,1995,female,4,0.24,Millenials
Romania,1996,male,1059,36.84,Boomers
Romania,1996,male,110,35.03,G.I. Generation
Romania,1996,male,615,30.39,Silent
Romania,1996,male,302,18.54,Generation X
Romania,1996,male,234,12.06,Generation X
Romania,1996,female,196,8.09,Silent
Romania,1996,female,39,7.34,G.I. Generation
Romania,1996,female,177,6.05,Boomers
Romania,1996,female,42,2.64,Generation X
Romania,1996,female,37,1.99,Generation X
Romania,1996,male,15,0.89,Millenials
Romania,1996,female,2,0.12,Millenials
Romania,1997,male,1052,36.66,Boomers
Romania,1997,male,109,33.36,G.I. Generation
Romania,1997,male,622,30.99,Silent
Romania,1997,male,369,22.23,Generation X
Romania,1997,male,207,10.66,Generation X
Romania,1997,female,46,8.29,G.I. Generation
Romania,1997,female,173,7.18,Silent
Romania,1997,female,172,5.88,Boomers
Romania,1997,female,48,2.59,Generation X
Romania,1997,female,41,2.52,Generation X
Romania,1997,male,16,0.98,Millenials
Romania,1997,female,4,0.26,Millenials
Romania,1998,male,1082,37.75,Boomers
Romania,1998,male,125,36.8,G.I. Generation
Romania,1998,male,616,31.07,Silent
Romania,1998,male,332,19.46,Generation X
Romania,1998,male,176,9.17,Generation X
Romania,1998,female,168,7.04,Silent
Romania,1998,female,39,6.76,G.I. Generation
Romania,1998,female,175,5.98,Boomers
Romania,1998,female,52,3.12,Generation X
Romania,1998,female,54,2.95,Generation X
Romania,1998,male,19,1.19,Millenials
Romania,1998,female,0,0,Millenials
Romania,1999,male,125,35.2,G.I. Generation
Romania,1999,male,945,33.01,Boomers
Romania,1999,male,613,31.27,Silent
Romania,1999,male,322,18.19,Generation X
Romania,1999,male,195,10.37,Generation X
Romania,1999,female,53,8.87,G.I. Generation
Romania,1999,female,183,7.72,Silent
Romania,1999,female,163,5.57,Boomers
Romania,1999,female,51,2.96,Generation X
Romania,1999,female,47,2.61,Generation X
Romania,1999,male,35,2.23,Millenials
Romania,1999,female,4,0.27,Millenials
Romania,2000,male,978,34.13,Boomers
Romania,2000,male,658,34.01,Silent
Romania,2000,male,114,30.39,G.I. Generation
Romania,2000,male,364,19.66,Generation X
Romania,2000,female,65,10.43,G.I. Generation
Romania,2000,male,188,10.18,Generation X
Romania,2000,female,171,7.28,Silent
Romania,2000,female,179,6.11,Boomers
Romania,2000,female,58,3.24,Generation X
Romania,2000,female,32,1.81,Generation X
Romania,2000,male,23,1.53,Millenials
Romania,2000,female,6,0.42,Millenials
Romania,2001,male,1043,36.51,Boomers
Romania,2001,male,113,28.5,Silent
Romania,2001,male,540,28.19,Silent
Romania,2001,male,371,19.2,Generation X
Romania,2001,male,185,10.23,Millenials
Romania,2001,female,54,8.26,Silent
Romania,2001,female,178,7.64,Silent
Romania,2001,female,138,4.72,Boomers
Romania,2001,female,36,1.93,Generation X
Romania,2001,male,26,1.79,Millenials
Romania,2001,female,31,1.78,Millenials
Romania,2001,female,5,0.36,Millenials
Romania,2002,male,1138,40.52,Boomers
Romania,2002,male,142,35.12,Silent
Romania,2002,male,651,34.66,Silent
Romania,2002,male,375,19.98,Generation X
Romania,2002,male,198,11.38,Millenials
Romania,2002,female,59,8.81,Silent
Romania,2002,female,187,8.16,Silent
Romania,2002,female,175,6.09,Boomers
Romania,2002,female,58,3.2,Generation X
Romania,2002,male,35,2.55,Millenials
Romania,2002,female,38,2.29,Millenials
Romania,2002,female,11,0.84,Millenials
Romania,2003,male,1069,36.54,Boomers
Romania,2003,male,662,35.53,Silent
Romania,2003,male,127,30.16,Silent
Romania,2003,male,349,19.36,Generation X
Romania,2003,male,157,9.06,Millenials
Romania,2003,female,55,7.94,Silent
Romania,2003,female,176,7.72,Silent
Romania,2003,female,188,6.28,Boomers
Romania,2003,female,45,2.72,Millenials
Romania,2003,female,36,2.08,Generation X
Romania,2003,male,22,1.68,Millenials
Romania,2003,female,8,0.64,Millenials
Romania,2004,male,646,34.47,Silent
Romania,2004,male,999,33.66,Boomers
Romania,2004,male,127,29.09,Silent
Romania,2004,male,311,17.48,Generation X
Romania,2004,male,166,9.65,Millenials
Romania,2004,female,55,7.69,Silent
Romania,2004,female,174,7.57,Silent
Romania,2004,female,130,4.29,Boomers
Romania,2004,female,49,2.87,Generation X
Romania,2004,male,27,2.16,Millenials
Romania,2004,female,33,2.01,Millenials
Romania,2004,female,3,0.25,Millenials
Romania,2005,male,597,31.57,Silent
Romania,2005,male,943,31.55,Boomers
Romania,2005,male,135,29.76,Silent
Romania,2005,male,289,16.31,Generation X
Romania,2005,female,71,9.59,Silent
Romania,2005,male,153,8.96,Millenials
Romania,2005,female,187,8.06,Silent
Romania,2005,female,146,4.79,Boomers
Romania,2005,female,34,2.01,Generation X
Romania,2005,female,28,1.71,Millenials
Romania,2005,male,16,1.35,Millenials
Romania,2005,female,4,0.35,Millenials
Romania,2006,male,643,33.75,Silent
Romania,2006,male,996,33.18,Boomers
Romania,2006,male,136,29.04,Silent
Romania,2006,male,296,16.68,Generation X
Romania,2006,male,151,9.09,Millenials
